כמות,מחיר_יחידה,הנחה_אחוז,month,day_of_week_num,is_holiday,is_weekend,קטגוריה_enc,רשת_enc,אזור_enc,עונה_enc,is_high_profit
4,14.9,0.0,3,1,0,0,3,3,2,0,1
2,6.9,0.0,8,4,0,1,4,3,3,3,0
2,251.1,0.1,1,2,0,0,1,2,1,1,1
3,11.3,0.05,3,6,0,0,4,4,2,0,0
6,2799.0,0.0,2,2,0,0,0,5,2,1,0
7,24.9,0.0,11,1,0,0,3,2,3,1,1
2,4.27,0.05,5,2,0,0,4,0,1,0,0
3,19.92,0.2,2,4,0,1,4,5,1,1,0
8,129.0,0.0,2,1,0,0,1,0,3,1,1
4,89.0,0.0,7,1,0,0,1,1,1,3,1
6,399.0,0.0,12,2,0,0,2,1,1,1,0
7,17.01,0.1,5,4,0,1,3,0,2,0,1
7,5.87,0.15,11,0,0,0,4,5,0,1,0
1,5.02,0.15,5,3,0,0,4,5,2,0,0
7,28.31,0.0,3,3,1,0,3,0,2,0,0
2,149.0,0.0,5,5,0,1,1,3,2,0,1
1,36.95,0.05,6,2,0,0,4,0,3,3,0
7,159.2,0.2,10,5,0,1,1,4,2,2,1
8,284.05,0.05,2,2,0,0,0,3,2,1,0
5,1150.72,0.2,10,0,1,0,0,5,3,2,0
6,29.0,0.0,12,0,0,0,2,3,3,1,1
5,18.9,0.0,3,0,0,0,3,3,2,0,1
7,49.0,0.0,2,6,0,0,1,3,1,1,1
8,71.2,0.2,2,1,0,0,2,5,2,1,1
7,10.12,0.15,3,1,0,0,4,2,0,0,0
5,299.0,0.0,4,2,0,0,0,3,3,0,0
8,279.0,0.0,1,5,0,1,1,5,2,1,1
3,18.9,0.0,4,0,0,0,3,3,4,0,1
4,379.05,0.05,1,4,0,1,2,5,0,1,1
1,35.2,0.2,4,1,0,0,3,5,1,0,1
4,10.32,0.2,10,3,0,0,2,5,3,2,1
8,126.65,0.15,4,4,0,1,2,4,1,0,1
2,39.2,0.2,7,4,0,1,1,0,2,3,1
5,14.9,0.0,2,2,0,0,4,0,2,1,0
3,12.9,0.0,7,0,0,0,4,5,4,3,0
6,5.52,0.2,2,6,0,0,4,4,0,1,0
5,399.0,0.0,4,6,0,0,2,3,2,0,1
2,119.2,0.2,7,2,0,0,1,2,2,3,1
6,71.2,0.2,6,2,0,0,1,0,1,3,1
4,41.65,0.15,4,0,0,0,3,1,2,0,1
4,84.55,0.05,8,6,0,0,1,2,0,3,1
7,38.9,0.0,8,6,0,0,4,4,3,3,0
4,10.12,0.15,1,1,0,0,4,0,3,1,0
2,2849.05,0.05,3,6,0,0,0,5,0,0,0
3,3.6,0.2,11,6,0,0,4,0,2,1,0
5,95.2,0.2,6,1,0,0,1,1,4,3,1
2,89.1,0.1,6,2,0,0,1,4,4,3,1
2,664.05,0.05,1,3,0,0,0,1,4,1,0
6,46.55,0.05,5,6,0,0,1,3,3,0,1
6,39.0,0.0,6,3,0,0,3,0,0,3,1
3,7.9,0.0,4,6,0,0,4,5,3,0,0
8,89.0,0.0,4,3,0,0,2,3,2,0,1
1,2999.0,0.0,2,0,0,0,0,2,1,1,0
7,99.0,0.0,1,6,0,0,2,4,2,1,1
8,1069.47,0.15,4,2,1,0,0,1,2,0,0
3,11.61,0.1,11,3,0,0,4,5,4,1,0
1,84.55,0.05,11,0,0,0,3,5,3,1,1
2,126.65,0.15,8,3,0,0,1,1,1,3,1
2,3999.0,0.0,7,0,0,0,0,1,3,3,0
1,319.2,0.2,8,1,0,0,1,1,2,3,1
7,422.88,0.15,4,2,1,0,1,2,2,0,1
6,149.0,0.0,12,0,0,0,0,5,2,1,0
4,4399.2,0.2,8,6,0,0,0,1,0,3,0
4,14.9,0.0,1,1,0,0,4,2,0,1,0
7,13.41,0.1,9,4,0,1,3,2,2,2,1
5,39.0,0.0,6,1,0,0,2,0,1,3,0
7,14.9,0.0,12,5,0,1,3,2,2,1,1
4,49.0,0.0,5,0,0,0,1,1,2,0,1
1,10.96,0.15,7,2,0,0,4,2,2,3,0
3,6.9,0.0,8,6,0,0,4,1,3,3,0
5,49.0,0.0,3,1,0,0,1,1,0,0,1
6,55.2,0.2,7,3,0,0,1,1,0,3,1
2,101.15,0.15,3,2,0,0,1,2,0,0,1
2,399.0,0.0,6,3,0,0,1,5,2,3,1
4,7.9,0.0,9,3,0,0,4,1,1,2,0
7,39.2,0.2,6,4,0,1,3,4,2,3,1
6,7.5,0.0,7,0,0,0,4,0,0,3,0
2,239.2,0.2,6,6,0,0,0,1,1,3,0
8,10.12,0.15,3,3,0,0,4,4,3,0,0
4,71.2,0.2,3,2,0,0,2,2,2,0,1
1,33.15,0.15,3,1,0,0,3,0,2,0,1
3,80.1,0.1,6,1,0,0,3,1,0,3,1
8,699.0,0.0,6,1,0,0,0,1,3,3,0
6,79.0,0.0,10,0,0,0,1,2,2,2,1
2,39.0,0.0,3,1,0,0,1,5,3,0,1
7,19.9,0.0,4,6,0,0,3,0,2,0,1
8,109.65,0.15,5,4,0,1,2,1,3,0,1
5,11.92,0.2,12,3,0,0,3,4,2,1,1
8,149.0,0.0,12,2,0,0,1,1,2,1,1
7,44.96,0.15,2,1,0,0,4,5,0,1,0
5,119.0,0.0,3,6,0,0,1,2,2,0,1
5,2699.1,0.1,1,4,0,1,0,4,2,1,0
4,2799.0,0.0,7,0,0,0,0,5,2,3,0
3,1274.15,0.15,12,6,0,0,0,1,3,1,0
5,8.9,0.0,1,6,0,0,4,1,2,1,0
7,31.2,0.2,10,6,0,0,3,0,1,2,1
3,84.55,0.05,12,6,0,0,3,1,2,1,1
1,7.11,0.1,4,2,0,0,4,3,3,0,0
7,49.0,0.0,9,2,0,0,1,4,3,2,1
2,89.0,0.0,1,4,0,1,1,2,0,1,1
2,149.0,0.0,7,1,0,0,1,3,2,3,1
5,1234.05,0.05,11,4,0,1,0,3,2,1,0
8,84.15,0.15,5,2,0,0,2,4,3,0,0
2,8.9,0.0,11,5,0,1,4,3,2,1,0
5,3.6,0.2,11,2,0,0,4,4,2,1,0
6,59.0,0.0,11,2,0,0,2,1,0,1,1
6,5.52,0.2,10,2,0,0,4,4,2,2,0
5,1039.2,0.2,12,4,0,1,0,5,1,1,0
7,89.0,0.0,1,1,0,0,3,3,2,1,1
4,13.41,0.1,8,0,0,0,3,4,2,3,1
1,49.0,0.0,11,3,0,0,3,1,0,1,1
5,49.0,0.0,11,2,0,0,0,1,0,1,0
7,2499.0,0.0,2,6,0,0,0,3,2,1,0
8,129.0,0.0,6,1,0,0,2,5,4,3,1
3,29.0,0.0,8,3,0,0,2,4,0,3,1
5,79.2,0.2,4,6,0,0,1,1,4,0,1
8,84.55,0.05,1,0,0,0,3,0,4,1,1
6,22.41,0.1,11,4,0,1,4,5,4,1,0
5,14.9,0.0,7,0,0,0,4,2,1,3,0
1,14.9,0.0,8,2,0,0,3,0,3,3,1
1,84.15,0.15,8,2,0,0,2,3,0,3,1
6,319.2,0.2,11,4,0,1,2,2,4,1,0
3,29.0,0.0,6,2,0,0,2,1,1,3,1
1,1104.15,0.15,8,1,0,0,0,1,4,3,0
1,14.9,0.0,5,1,0,0,3,2,1,0,1
5,2849.05,0.05,9,3,0,0,0,0,4,2,0
5,89.0,0.0,7,6,0,0,1,5,2,3,1
2,37.05,0.05,8,2,0,0,2,0,4,3,1
7,223.2,0.2,11,0,0,0,1,0,2,1,1
8,129.0,0.0,6,4,0,1,2,3,3,3,1
2,69.0,0.0,2,1,0,0,2,4,2,1,1
3,69.0,0.0,4,1,0,0,1,2,0,0,1
8,6.9,0.0,5,3,0,0,4,0,4,0,0
4,279.0,0.0,10,1,0,0,1,4,3,2,1
2,6.9,0.0,2,2,0,0,4,3,2,1,0
2,71.2,0.2,12,1,0,0,3,2,0,1,1
1,38.9,0.0,7,0,0,0,4,1,3,3,0
8,3.6,0.2,7,6,0,0,4,4,0,3,0
8,13.41,0.1,9,0,0,0,3,3,3,2,1
1,149.0,0.0,6,2,0,0,1,2,2,3,1
5,71.2,0.2,5,3,0,0,1,3,2,0,1
8,24.9,0.0,9,3,0,0,3,5,0,2,1
4,189.05,0.05,1,3,0,0,1,2,3,1,1
5,109.65,0.15,8,0,0,0,1,3,2,3,1
5,14.15,0.05,12,0,0,0,4,2,1,1,0
3,2519.1,0.1,4,2,0,0,0,2,1,0,0
8,1499.0,0.0,7,0,0,0,0,4,2,3,0
3,35.1,0.1,4,1,0,0,1,0,3,0,1
1,19.9,0.0,2,4,0,1,3,4,0,1,1
4,1234.05,0.05,9,2,0,0,0,5,2,2,0
5,14.9,0.0,9,2,0,0,3,0,0,2,1
5,14.15,0.05,8,3,0,0,3,0,0,3,1
3,1234.05,0.05,10,1,0,0,0,3,2,2,0
4,5.87,0.15,2,6,0,0,4,0,4,1,0
3,4.05,0.1,11,0,0,0,4,5,2,1,0
3,339.15,0.15,8,6,0,0,2,5,3,3,0
3,149.0,0.0,7,1,0,0,1,3,1,3,1
2,141.55,0.05,1,4,0,1,0,5,2,1,0
3,2499.0,0.0,10,2,0,0,0,2,4,2,0
3,899.0,0.0,12,2,0,0,0,4,3,1,0
2,6.9,0.0,5,4,0,1,4,0,4,0,0
4,2999.0,0.0,7,0,0,0,0,1,3,3,0
2,179.1,0.1,12,2,0,0,1,1,3,1,1
3,39.0,0.0,11,3,0,0,3,5,0,1,1
3,29.0,0.0,5,6,0,0,2,4,0,0,1
3,379.05,0.05,1,1,0,0,1,3,4,1,1
8,119.2,0.2,2,6,0,0,1,5,0,1,1
8,149.0,0.0,12,0,0,0,1,4,4,1,1
1,62.1,0.1,3,0,0,0,1,0,2,0,1
7,3399.15,0.15,6,5,0,1,0,4,4,3,0
8,65.55,0.05,1,0,0,0,3,1,4,1,1
6,35.1,0.1,5,6,0,0,2,1,1,0,1
6,12.25,0.05,11,3,0,0,4,0,3,1,0
4,122.55,0.05,4,1,0,0,1,4,2,0,1
1,14.9,0.0,3,4,0,1,3,4,2,0,1
2,179.1,0.1,6,3,0,0,1,1,3,3,1
1,17.95,0.05,12,0,0,0,3,1,3,1,1
6,24.9,0.0,3,6,0,0,3,3,2,0,1
7,2299.0,0.0,11,3,0,0,0,1,2,1,0
2,56.05,0.05,7,2,0,0,2,4,0,3,1
6,29.0,0.0,2,2,0,0,2,5,2,1,1
6,399.0,0.0,3,1,0,0,1,0,3,0,1
5,126.65,0.15,3,2,0,0,2,0,4,0,1
7,65.55,0.05,11,2,0,0,2,5,3,1,1
1,15.12,0.2,10,3,0,0,3,1,3,2,1
1,2499.0,0.0,12,1,0,0,0,2,2,1,0
2,4.72,0.2,3,3,0,0,4,3,2,0,0
4,8.9,0.0,10,2,0,0,4,3,0,2,0
4,899.0,0.0,4,6,0,0,0,5,3,0,0
6,3199.2,0.2,5,4,0,1,0,1,3,0,0
8,21.16,0.15,3,1,0,0,3,3,0,0,1
3,50.15,0.15,1,3,0,0,2,2,3,1,1
3,22.41,0.1,9,4,0,1,3,0,4,2,1
2,33.15,0.15,4,3,0,0,3,1,4,0,1
8,47.61,0.1,3,0,0,0,4,4,1,0,0
2,7.12,0.2,4,0,0,0,4,4,4,0,0
7,14.15,0.05,3,0,0,0,3,5,3,0,1
7,23.2,0.2,3,1,0,0,2,1,3,0,1
2,5.9,0.0,7,6,0,0,4,5,3,3,0
6,2799.0,0.0,8,4,0,1,0,3,1,3,0
1,8.91,0.1,7,0,0,0,4,5,2,3,0
4,47.84,0.0,10,2,1,0,3,3,2,2,1
6,877.8,0.0,9,0,1,0,2,1,2,2,1
3,1299.0,0.0,8,1,0,0,0,3,0,3,0
2,75.65,0.15,5,6,0,0,1,5,4,0,1
8,46.55,0.05,3,4,0,1,3,4,1,0,1
8,379.05,0.05,1,4,0,1,2,2,0,1,1
4,84.15,0.15,11,4,0,1,2,3,0,1,1
1,179.1,0.1,9,5,0,1,1,1,4,2,1
7,239.2,0.2,2,1,0,0,0,2,0,1,0
3,134.1,0.1,10,1,0,0,2,5,3,2,0
7,10.32,0.2,9,3,0,0,2,5,3,2,0
2,24.9,0.0,2,2,0,0,3,4,1,1,1
4,399.0,0.0,1,3,0,0,2,5,2,1,0
5,399.0,0.0,11,2,0,0,2,4,4,1,1
3,7.5,0.0,9,3,0,0,4,1,0,2,0
4,6.21,0.1,4,1,0,0,4,2,0,0,0
5,101.15,0.15,11,4,0,1,1,0,2,1,1
8,359.1,0.1,12,0,0,0,1,3,0,1,1
8,1150.72,0.2,10,2,1,0,0,2,0,2,0
7,84.55,0.05,7,1,0,0,2,5,4,3,1
1,25.41,0.15,3,0,0,0,3,2,3,0,1
3,399.0,0.0,2,4,0,1,2,4,2,1,1
4,49.0,0.0,7,1,0,0,3,5,1,3,1
2,18.9,0.0,10,1,0,0,3,5,3,2,1
2,299.0,0.0,6,5,0,1,0,0,4,3,0
6,1999.2,0.2,3,3,0,0,0,0,2,0,0
3,719.2,0.2,7,4,0,1,0,4,3,3,0
3,71.2,0.2,11,1,0,0,1,3,4,1,1
2,31.2,0.2,1,3,0,0,1,2,4,1,1
1,134.1,0.1,9,3,0,0,1,5,2,2,1
5,17.95,0.05,5,0,0,0,3,4,3,0,0
4,798.0,0.0,3,6,1,0,2,0,0,0,1
5,149.0,0.0,1,0,0,0,0,0,2,1,0
8,94.05,0.05,3,6,0,0,1,0,4,0,1
2,12.66,0.15,12,1,0,0,3,3,0,1,1
5,19.92,0.2,2,0,0,0,3,2,3,1,1
5,1349.1,0.1,10,1,0,0,0,2,2,2,0
5,29.9,0.0,5,3,0,0,3,4,1,0,1
6,12.66,0.15,2,6,0,0,3,0,4,1,1
8,6.9,0.0,3,2,0,0,4,3,0,0,0
6,279.0,0.0,8,2,0,0,1,4,2,3,1
2,75.65,0.15,9,2,0,0,1,4,4,2,1
5,399.0,0.0,11,3,0,0,2,4,4,1,1
6,2519.1,0.1,1,5,0,1,0,5,0,1,0
3,39.0,0.0,9,3,0,0,2,3,1,2,1
1,84.55,0.05,2,3,0,0,2,1,3,1,0
1,122.55,0.05,10,1,0,0,2,5,4,2,1
1,44.1,0.1,5,2,0,0,2,0,2,0,1
2,56.05,0.05,3,6,0,0,2,4,3,0,0
2,14.9,0.0,3,6,0,0,4,2,2,0,0
6,84.55,0.05,2,0,0,0,0,1,0,1,0
5,69.0,0.0,11,0,0,0,1,1,2,1,1
6,75.65,0.15,7,0,0,0,0,4,3,3,0
4,2499.0,0.0,4,1,0,0,0,1,2,0,0
7,29.0,0.0,5,3,0,0,2,1,2,0,1
5,14.15,0.05,4,1,0,0,3,4,3,0,1
2,84.55,0.05,3,3,0,0,1,5,3,0,1
7,6.32,0.2,2,2,0,0,4,4,3,1,0
7,19.9,0.0,5,6,0,0,3,5,4,0,1
2,39.2,0.2,6,0,0,0,2,3,0,3,0
8,9.9,0.0,1,1,0,0,4,3,1,1,0
2,41.8,0.05,10,2,0,0,3,0,2,2,1
6,5.9,0.0,5,2,0,0,4,1,3,0,0
5,41.65,0.15,8,2,0,0,3,2,3,3,1
8,6.21,0.1,8,4,0,1,4,4,2,3,0
8,149.0,0.0,10,1,0,0,2,3,2,2,1
7,69.0,0.0,11,1,0,0,1,4,0,1,1
2,149.0,0.0,4,3,0,0,2,4,4,0,0
6,3.6,0.2,11,4,0,1,4,0,3,1,0
1,19.92,0.2,4,0,0,0,3,2,4,0,1
1,62.1,0.1,1,1,0,0,3,0,2,1,1
5,2379.15,0.15,10,0,0,0,0,0,2,2,0
4,23.2,0.2,4,2,0,0,2,0,2,0,1
4,75.65,0.15,11,4,0,1,3,1,1,1,1
4,52.91,0.15,4,3,1,0,4,1,2,0,0
3,13.41,0.1,11,6,0,0,3,3,1,1,1
6,39.0,0.0,12,4,0,1,2,5,0,1,1
1,149.0,0.0,6,2,0,0,2,2,3,3,1
1,6.9,0.0,11,0,0,0,4,2,4,1,0
7,71.2,0.2,3,3,0,0,2,5,1,0,1
6,39.0,0.0,5,0,0,0,2,4,1,0,1
6,29.9,0.0,10,6,0,0,3,1,4,2,1
4,14.9,0.0,6,4,0,1,3,4,2,3,1
2,44.1,0.1,2,0,0,0,3,3,3,1,1
3,99.0,0.0,8,3,0,0,2,0,4,3,0
2,71.2,0.2,10,4,0,1,0,4,3,2,0
8,10.32,0.2,4,6,0,0,4,0,0,0,0
5,6.21,0.1,8,4,0,1,4,0,2,3,0
6,6.9,0.0,2,3,0,0,4,2,2,1,0
4,7.5,0.0,7,0,0,0,4,4,3,3,0
8,426.08,0.05,10,0,1,0,0,1,4,2,0
1,31.2,0.2,12,2,0,0,1,0,2,1,1
7,38.9,0.0,3,3,0,0,4,3,3,0,0
8,58.65,0.15,4,1,0,0,3,0,0,0,1
1,49.0,0.0,1,0,0,0,2,4,0,1,0
6,39.0,0.0,12,3,0,0,3,1,2,1,1
2,12.9,0.0,2,4,0,1,4,4,2,1,0
6,299.0,0.0,12,3,0,0,0,3,2,1,0
8,149.0,0.0,1,6,0,0,2,2,2,1,0
2,119.0,0.0,11,1,0,0,1,2,0,1,1
8,7.9,0.0,5,2,0,0,4,4,2,0,0
3,99.0,0.0,7,6,0,0,2,4,2,3,1
7,11.61,0.1,10,0,0,0,4,5,4,2,0
1,149.0,0.0,9,4,0,1,1,0,3,2,1
3,149.0,0.0,12,4,0,1,2,2,2,1,0
3,39.0,0.0,11,4,0,1,3,0,0,1,1
8,79.0,0.0,4,5,0,1,1,3,0,0,1
3,116.1,0.1,2,6,0,0,2,0,1,1,1
8,89.0,0.0,3,0,0,0,2,1,0,0,1
4,39.0,0.0,2,6,0,0,3,1,2,1,1
6,149.0,0.0,12,1,0,0,0,1,0,1,0
8,2659.05,0.05,8,6,0,0,0,3,4,3,0
1,75.65,0.15,2,3,0,0,3,3,2,1,1
6,59.0,0.0,7,2,0,0,2,4,1,3,1
4,89.0,0.0,3,0,0,0,2,4,3,0,1
7,559.2,0.2,3,1,0,0,0,4,0,0,0
3,2799.0,0.0,3,4,0,1,0,2,2,0,0
8,149.0,0.0,1,3,0,0,2,3,2,1,1
5,5.9,0.0,3,3,0,0,4,2,2,0,0
8,8.9,0.0,10,6,0,0,4,4,0,2,0
4,52.9,0.0,3,3,0,0,4,5,4,0,0
4,19.92,0.2,3,1,0,0,3,5,1,0,1
1,44.0,0.0,6,0,0,0,3,1,2,3,1
7,49.0,0.0,12,3,0,0,2,0,4,1,1
6,149.0,0.0,11,3,0,0,1,1,3,1,1
6,19.9,0.0,8,4,0,1,3,0,3,3,1
3,122.55,0.05,6,6,0,0,1,3,4,3,1
3,5.52,0.2,10,1,0,0,4,5,1,2,0
5,39.0,0.0,1,6,0,0,2,1,2,1,0
1,10.71,0.1,1,3,0,0,4,4,0,1,0
8,14.9,0.0,12,4,0,1,3,4,2,1,1
4,10.96,0.15,8,6,0,0,4,1,2,3,0
5,3999.0,0.0,10,4,0,1,0,2,3,2,0
4,41.8,0.05,8,3,0,0,3,4,3,3,1
6,11.9,0.0,10,4,0,1,4,4,0,2,0
8,1451.88,0.15,3,3,1,0,0,0,0,0,0
6,26.1,0.1,6,0,0,0,2,5,2,3,0
7,39.2,0.2,10,3,0,0,1,0,3,2,1
1,33.15,0.15,5,3,0,0,3,1,1,0,1
2,14.9,0.0,5,2,0,0,3,0,0,0,1
8,46.55,0.05,10,6,0,0,3,4,0,2,1
6,84.55,0.05,8,1,0,0,2,5,3,3,1
2,119.0,0.0,6,4,0,1,1,1,2,3,1
7,19.92,0.2,10,1,0,0,3,3,4,2,1
1,24.9,0.0,2,1,0,0,4,5,4,1,0
8,85.8,0.0,9,3,1,0,3,1,2,2,1
2,89.0,0.0,6,6,0,0,2,4,0,3,1
7,149.0,0.0,4,3,0,0,1,1,2,0,1
8,6.55,0.05,2,1,0,0,4,5,0,1,0
2,80.1,0.1,5,6,0,0,2,4,1,0,0
4,7.9,0.0,6,1,0,0,4,1,3,3,0
4,14.9,0.0,10,0,0,0,4,5,0,2,0
3,69.0,0.0,11,1,0,0,3,3,3,1,1
1,149.0,0.0,3,1,0,0,1,4,0,0,1
3,2239.2,0.2,4,4,0,1,0,3,0,0,0
7,3199.2,0.2,7,4,0,1,0,0,4,3,0
4,44.0,0.0,7,5,0,1,3,5,0,3,1
4,119.0,0.0,2,3,0,0,1,3,0,1,1
8,899.0,0.0,8,6,0,0,0,5,2,3,0
1,14.9,0.0,10,6,0,0,4,3,2,2,0
8,39.0,0.0,7,0,0,0,2,5,0,3,1
7,26.91,0.1,2,1,0,0,3,4,0,1,1
5,71.1,0.1,8,0,0,0,1,5,2,3,1
5,2379.15,0.15,1,1,0,0,0,0,0,1,0
5,49.0,0.0,12,1,0,0,1,2,0,1,1
1,39.0,0.0,12,3,0,0,2,4,2,1,1
3,379.05,0.05,4,4,0,1,2,0,1,0,1
6,119.0,0.0,1,6,0,0,1,1,0,1,1
3,29.0,0.0,3,6,0,0,2,0,1,0,0
4,2379.15,0.15,1,6,0,0,0,2,4,1,0
5,149.0,0.0,7,4,0,1,2,4,2,3,1
6,2799.0,0.0,12,6,0,0,0,4,2,1,0
7,269.1,0.1,6,1,0,0,0,0,3,3,0
6,2399.2,0.2,11,5,0,1,0,1,0,1,0
5,7.12,0.05,3,3,0,0,4,2,0,0,0
8,21.16,0.15,8,0,0,0,4,0,2,3,0
2,2399.2,0.2,10,2,0,0,0,3,0,2,0
1,12.66,0.15,11,4,0,1,4,5,0,1,0
4,149.0,0.0,11,4,0,1,1,1,2,1,1
3,99.0,0.0,9,6,0,0,1,4,1,2,1
4,122.55,0.05,10,3,0,0,2,1,0,2,0
6,80.1,0.1,2,1,0,0,1,2,1,1,1
8,80.1,0.1,2,3,0,0,1,2,0,1,1
5,8.9,0.0,10,4,0,1,4,1,4,2,0
7,2374.05,0.05,10,6,0,0,0,3,0,2,0
3,62.1,0.1,10,1,0,0,1,0,2,2,1
7,37.05,0.05,3,6,0,0,3,2,2,0,1
2,6.9,0.0,9,2,0,0,4,2,2,2,0
5,80.1,0.1,6,4,0,1,2,5,0,3,0
2,49.0,0.0,8,4,0,1,1,5,3,3,1
5,27.55,0.05,6,6,0,0,2,5,4,3,1
8,89.0,0.0,1,5,0,1,1,0,1,1,1
3,95.2,0.2,2,2,0,0,1,4,3,1,1
6,19.9,0.0,3,6,0,0,3,3,2,0,1
4,1999.2,0.2,11,4,0,1,0,2,0,1,0
6,11.61,0.1,4,0,0,0,2,3,3,0,0
3,399.0,0.0,5,4,0,1,1,0,3,0,1
7,378.1,0.05,3,4,1,1,1,3,2,0,1
3,149.0,0.0,2,1,0,0,0,1,3,1,0
4,23.65,0.05,12,6,0,0,4,2,4,1,0
4,89.0,0.0,3,0,0,0,0,3,0,0,0
5,39.2,0.2,6,1,0,0,3,0,0,3,1
1,56.05,0.05,6,3,0,0,2,2,4,3,1
5,6.9,0.0,5,1,0,0,4,5,3,0,0
8,1104.15,0.15,8,1,0,0,0,2,0,3,0
8,38.9,0.0,8,2,0,0,4,5,0,3,0
5,8.42,0.15,7,1,0,0,4,2,2,3,0
5,12.9,0.0,12,0,0,0,4,3,0,1,0
6,1999.2,0.2,8,3,0,0,0,5,1,3,0
2,2799.0,0.0,10,2,0,0,0,1,3,2,0
1,18.9,0.0,7,3,0,0,3,5,2,3,1
6,6.9,0.0,1,1,0,0,4,0,2,1,0
6,59.0,0.0,7,4,0,1,2,4,4,3,0
8,39.2,0.2,11,3,0,0,3,5,2,1,1
8,44.1,0.1,4,1,0,0,0,1,2,0,0
5,199.0,0.0,2,0,0,0,1,3,2,1,1
5,119.2,0.2,12,1,0,0,1,4,2,1,1
2,26.1,0.1,12,4,0,1,2,0,3,1,0
2,99.0,0.0,5,1,0,0,1,2,2,0,1
4,79.2,0.2,5,2,0,0,2,2,2,0,0
3,399.0,0.0,10,6,0,0,2,1,2,2,1
2,89.0,0.0,11,3,0,0,1,0,2,1,1
6,37.05,0.05,5,4,0,1,3,2,4,0,1
6,19.9,0.0,7,5,0,1,3,4,1,3,0
5,5.61,0.05,10,0,0,0,4,5,3,2,0
4,11.92,0.2,8,1,0,0,3,0,2,3,1
1,279.0,0.0,11,4,0,1,1,1,4,1,1
7,14.15,0.05,6,6,0,0,3,0,0,3,1
3,129.0,0.0,6,2,0,0,1,2,3,3,1
1,89.0,0.0,7,3,0,0,0,3,0,3,0
7,58.65,0.15,3,0,0,0,3,5,4,0,1
6,58.65,0.15,2,0,0,0,2,2,2,1,1
4,103.2,0.2,6,6,0,0,1,1,4,3,1
4,84.55,0.05,3,4,0,1,2,4,3,0,0
1,46.55,0.05,6,6,0,0,3,5,3,3,1
7,2799.0,0.0,8,0,0,0,0,5,1,3,0
4,169.15,0.15,9,1,0,0,1,0,1,2,1
2,129.0,0.0,2,3,0,0,2,4,0,1,1
1,2999.0,0.0,10,3,0,0,0,1,0,2,0
3,1299.0,0.0,1,1,0,0,0,5,2,1,0
4,27.55,0.05,9,0,0,0,2,2,0,2,1
8,75.65,0.15,7,4,0,1,3,1,4,3,1
2,89.0,0.0,8,3,0,0,1,1,0,3,1
3,89.0,0.0,9,4,0,1,3,1,3,2,1
5,69.0,0.0,5,4,0,1,2,4,2,0,0
6,12.9,0.0,8,3,0,0,4,3,4,3,0
4,17.01,0.1,8,6,0,0,3,3,0,3,1
7,1104.15,0.15,11,1,0,0,0,4,3,1,0
4,49.0,0.0,10,0,0,0,3,4,3,2,1
4,12.9,0.0,5,3,0,0,4,5,3,0,0
4,339.15,0.15,2,3,0,0,2,4,4,1,1
7,52.9,0.0,4,0,0,0,4,3,2,0,0
6,62.1,0.1,8,0,0,0,2,3,4,3,1
5,10.96,0.15,8,1,0,0,4,5,3,3,0
2,2549.15,0.15,11,6,0,0,0,2,0,1,0
4,12.66,0.15,10,1,0,0,3,2,0,2,1
8,18.9,0.0,3,0,0,0,3,2,0,0,0
8,2069.1,0.1,4,6,0,0,0,1,2,0,0
5,5.9,0.0,5,0,0,0,4,5,0,0,0
5,899.0,0.0,1,3,0,0,0,2,3,1,0
5,89.0,0.0,11,6,0,0,1,0,2,1,1
4,134.1,0.1,6,4,0,1,2,1,3,3,1
2,8797.8,0.0,9,6,1,0,0,1,3,2,0
5,16.06,0.15,6,1,0,0,3,5,4,3,1
3,29.0,0.0,5,6,0,0,2,2,0,0,1
3,10.32,0.2,9,3,0,0,4,5,4,2,0
1,140.12,0.05,4,1,1,0,2,2,1,0,1
7,39.2,0.2,8,3,0,0,3,5,2,3,1
8,339.15,0.15,4,0,0,0,2,1,2,0,1
3,2239.2,0.2,1,2,0,0,0,0,3,1,0
1,89.1,0.1,6,3,0,0,1,5,2,3,1
7,2999.0,0.0,11,4,0,1,0,2,1,1,0
6,89.0,0.0,7,0,0,0,2,0,2,3,1
5,17.01,0.1,10,2,0,0,3,4,4,2,1
1,279.0,0.0,5,4,0,1,1,3,2,0,1
2,14.15,0.05,3,2,0,0,3,3,3,0,1
8,2799.0,0.0,1,6,0,0,0,3,4,1,0
8,29.0,0.0,2,0,0,0,2,2,4,1,1
4,84.15,0.15,12,3,0,0,1,3,4,1,1
2,8.9,0.0,1,6,0,0,4,2,1,1,0
6,2699.1,0.1,9,1,0,0,0,5,2,2,0
8,7.9,0.0,10,3,0,0,4,3,2,2,0
4,69.0,0.0,6,6,0,0,2,3,0,3,1
2,199.0,0.0,11,1,0,0,1,5,1,1,1
2,635.38,0.15,4,3,1,0,0,3,1,0,0
6,46.55,0.05,10,6,0,0,1,4,3,2,1
4,149.0,0.0,8,3,0,0,1,0,0,3,1
6,1349.1,0.1,7,2,0,0,0,5,4,3,0
4,69.0,0.0,6,3,0,0,1,5,3,3,1
6,71.2,0.2,1,4,0,1,0,0,4,1,0
2,13.41,0.1,3,3,0,0,3,1,0,0,1
4,59.0,0.0,5,2,0,0,2,4,0,0,1
6,49.0,0.0,12,1,0,0,0,2,4,1,0
